date,ticker,rolling_sharpe_252d,rolling_sortino_252d,var_95_252d,cvar_95_252d,max_drawdown_60d
2017-09-01,USO,0.013370689294720225,0.021977083771930656,-3.1762214672543108,-4.09585910242949,-5.9338489544974005
2017-09-05,USO,0.04022446145420269,0.06624797962805383,-3.1762214672543108,-4.09585910242949,-3.501942276541248
2017-09-06,USO,0.03162036596676551,0.052057117246013175,-3.1762214672543108,-4.09585910242949,-2.334628184360832
2017-09-07,USO,-0.014022512694031425,-0.023069639391356353,-3.1762214672543108,-4.09585910242949,-2.4319066779561416
2017-09-08,USO,-0.2578626161140525,-0.41905759360641087,-3.1762214672543108,-4.09585910242949,-5.350196546901065
2017-09-11,USO,-0.11238780520811752,-0.1834015757072313,-3.07057911575706,-4.07985108733464,-4.474708658518811
2017-09-12,USO,-0.11111969603877792,-0.1813361617575794,-3.07057911575706,-4.07985108733464,-3.9883254675300295
2017-09-13,USO,0.04496746725804473,0.07361539927771656,-3.07057911575706,-4.07985108733464,-2.0428019805626696
2017-09-14,USO,0.15845199896302792,0.25978847790012727,-3.07057911575706,-4.07985108733464,-1.4591402959785782
2017-09-15,USO,0.16514935674745307,0.2708051448355763,-3.07057911575706,-4.07985108733464,-0.778209394786944
2017-09-18,USO,0.2027193952371428,0.3322202831581355,-3.07057911575706,-4.07985108733464,-1.0700355985851062
2017-09-19,USO,0.1892644296332282,0.31034098032243757,-3.07057911575706,-4.07985108733464,-1.6536972831691976
2017-09-20,USO,0.20237765218987636,0.3320051942778566,-3.07057911575706,-4.07985108733464,-0.389104697393472
2017-09-21,USO,0.093645634571936,0.1526562858681788,-3.07057911575706,-4.07985108733464,-0.29182620379816226
2017-09-22,USO,0.04705786065292867,0.07665581175488657,-3.07057911575706,-4.07985108733464,-0.389104697393472
2017-09-25,USO,0.2639835254695676,0.4338553724478187,-2.891225570834599,-4.0615555084132025,0.0
2017-09-26,USO,0.1631189981063591,0.2674540545311125,-2.891225570834599,-4.0615555084132025,-0.5687243462743519
2017-09-27,USO,0.26759992121302195,0.43942953278430524,-2.891225570834599,-4.0615555084132025,-0.28435765335376173
2017-09-28,USO,0.06661677385081793,0.10789093956653145,-2.891225570834599,-4.0615555084132025,-1.1374396529818753
2017-09-29,USO,-0.006605908151007203,-0.010670045146201564,-2.891225570834599,-4.0615555084132025,-1.1374396529818753
2017-10-02,USO,-0.10090721038330383,-0.1629751326739579,-2.891225570834599,-4.0615555084132025,-3.222750203232061
2017-10-03,USO,-0.16669510537498602,-0.2689605195220424,-2.891225570834599,-4.0615555084132025,-3.5071078565858227
2017-10-04,USO,-0.19824893507772964,-0.3201905305168418,-2.891225570834599,-4.0615555084132025,-4.4549787538541334
2017-10-05,USO,-0.22196536917156814,-0.3578866571401847,-2.891225570834599,-4.0615555084132025,-2.8436036522381025
2017-10-06,USO,-0.3679149677947703,-0.5915406955371826,-2.891225570834599,-4.0615555084132025,-5.497629509195812
2017-10-09,USO,-0.3022917965627349,-0.4855889169038866,-2.891225570834599,-4.0615555084132025,-5.21327185584205
2017-10-10,USO,-0.30964727248030366,-0.49703397348573103,-2.891225570834599,-4.0615555084132025,-2.559245998884341
2017-10-11,USO,-0.25463558277433174,-0.4084557199806183,-2.891225570834599,-4.0615555084132025,-1.800952896896424
2017-10-12,USO,-0.2532141520443676,-0.40618155695858,-2.891225570834599,-4.0615555084132025,-3.033181447518485
2017-10-13,USO,-0.22304059561932263,-0.35815144919151204,-2.891225570834599,-4.0615555084132025,-1.7061639992562272
2017-10-16,USO,-0.17676957685281722,-0.2837769920498444,-2.891225570834599,-4.0615555084132025,-0.8530819996281136
2017-10-17,USO,-0.14494146612033992,-0.23247218413576157,-2.891225570834599,-4.0615555084132025,-0.5687243462743519
2017-10-18,USO,-0.1733186982190746,-0.2779503438695458,-2.891225570834599,-4.0615555084132025,-0.6635132439145375
2017-10-19,USO,-0.28269431744208534,-0.4528943419804204,-2.891225570834599,-4.0615555084132025,-1.8957327549697922
2017-10-20,USO,-0.18558760945064628,-0.29731960882850045,-2.891225570834599,-4.0615555084132025,-1.1374396529818753
2017-10-23,USO,-0.20458724922063007,-0.32777921338632776,-2.891225570834599,-4.0615555084132025,-1.232228550622072
2017-10-24,USO,-0.14800334492653358,-0.23715074940544498,-2.891225570834599,-4.0615555084132025,-0.09478889764019671
2017-10-25,USO,-0.10931004135128888,-0.1751618979819248,-2.891225570834599,-4.0615555084132025,-0.6635132439145375
2017-10-26,USO,-0.03123276286832834,-0.0500167546191718,-2.891225570834599,-4.0615555084132025,0.0
2017-10-27,USO,0.021155211222228232,0.033993802459463755,-2.891225570834599,-4.0615555084132025,0.0
2017-10-30,USO,0.0945226721058412,0.15179148436668233,-2.891225570834599,-4.0615555084132025,0.0
2017-10-31,USO,0.2725725419062604,0.4422257567270251,-2.7732932816066205,-3.942316344030082,0.0
2017-11-01,USO,0.24901129212020848,0.4041819879107121,-2.7732932816066205,-3.942316344030082,-0.2744801995229751
2017-11-02,USO,0.37931829764638136,0.6171441612390585,-2.7682105848709386,-3.942316344030082,0.0
2017-11-03,USO,0.5126585444006966,0.8354266928017934,-2.7682105848709386,-3.942316344030082,0.0
2017-11-06,USO,0.6523708968197321,1.0676915443310206,-2.7682105848709386,-3.942316344030082,0.0
2017-11-07,USO,0.5822292066425826,0.9513640572485562,-2.7682105848709386,-3.942316344030082,-0.17376591977370515
2017-11-08,USO,0.578355443645881,0.9451176591529388,-2.7682105848709386,-3.942316344030082,-0.8688130276383266
2017-11-09,USO,0.5308112552832543,0.8658209752518837,-2.7682105848709386,-3.942316344030082,-0.4344065138191633
2017-11-10,USO,0.6048546175679111,0.9879818630117944,-2.7682105848709386,-3.942316344030082,-0.7819300677514796
2017-11-13,USO,0.6931944704160466,1.135299836066433,-2.7682105848709386,-3.942316344030082,-1.1294536216837847
2017-11-14,USO,0.5740781556041267,0.9392177314568111,-2.7682105848709386,-3.942316344030082,-3.301477905164507
2017-11-15,USO,0.39354612234177144,0.6347215385540371,-2.7682105848709386,-3.942316344030082,-3.6490014590968234
2017-11-16,USO,0.42651502270952824,0.6873691853012553,-2.7682105848709386,-3.942316344030082,-3.8227673788705174
2017-11-17,USO,0.5541959593038942,0.8958773084986769,-2.7682105848709386,-3.942316344030082,-1.3900942157292429
2017-11-20,USO,0.4633081838917751,0.7479776691644502,-2.7682105848709386,-3.942316344030082,-1.9982666493221113
2017-11-21,USO,0.34584223113571716,0.5515804471245194,-2.7682105848709386,-3.942316344030082,-0.9556959875251736
2017-11-22,USO,0.4595689193689509,0.7337001409706464,-2.7682105848709386,-3.942316344030082,0.0
2017-11-24,USO,0.5058060371040148,0.8088782557003448,-2.7682105848709386,-3.942316344030082,0.0
2017-11-27,USO,0.5642670416240234,0.9065983557300064,-2.732905195589385,-3.9075368693149044,-1.6963512291114813
2017-11-28,USO,0.5215149238734632,0.8374673015228711,-2.732905195589385,-3.9075368693149044,-1.781170812777233
2017-11-29,USO,0.6279777301092261,1.016481571239488,-2.715750910666003,-3.837680397080786,-2.7141619665783656
2017-11-30,USO,0.31826306631750106,0.4870358427410305,-2.715750910666003,-3.837680397080786,-2.7141619665783656
2017-12-01,USO,0.24362652668770526,0.36973821004902685,-2.715750910666003,-3.837680397080786,-1.0178107374668843
2017-12-04,USO,0.1279236565643405,0.19405121572111925,-2.715750910666003,-3.837680397080786,-2.5445308880875706
2017-12-05,USO,0.19129885023824228,0.28988956425327184,-2.715750910666003,-3.837680397080786,-2.1204410585995204
2017-12-06,USO,0.09309754641613575,0.1405949383563154,-2.732905195589385,-3.8541858163295015,-5.004242192509389
2017-12-07,USO,0.2109295758664834,0.31867152302668694,-2.732905195589385,-3.8541858163295015,-3.9016118713767534
2017-12-08,USO,0.1882796683026567,0.2840104476597458,-2.732905195589385,-3.8541858163295015,-2.5445308880875706
2017-12-11,USO,0.18061722704816663,0.2723641394056047,-2.732905195589385,-3.8541858163295015,-1.6115316454457296
2017-12-12,USO,0.061904226096986786,0.09326437460936934,-2.732905195589385,-3.8541858163295015,-2.9686207175756207
2017-12-13,USO,-0.01485978826516836,-0.02239743428354543,-2.732905195589385,-3.8541858163295015,-3.9016118713767534
2017-12-14,USO,0.1627835965413837,0.24676396259864822,-2.715750910666003,-3.7954469477447748,-3.053432212400664
2017-12-15,USO,0.15909954972609605,0.2411687041395853,-2.715750910666003,-3.7954469477447748,-2.7989815502441173
2017-12-18,USO,0.0842786182737993,0.1275062307770742,-2.715750910666003,-3.7954469477447748,-2.9686207175756207
2017-12-19,USO,0.12678737100273668,0.19172872373549524,-2.715750910666003,-3.7954469477447748,-2.374891720756067
2017-12-20,USO,0.11971150703878902,0.18097890428721483,-2.715750910666003,-3.7954469477447748,-1.5267201506206862
2017-12-21,USO,0.19367550946511033,0.2925509814798652,-2.715750910666003,-3.7954469477447748,-1.272261399623431
2017-12-22,USO,0.19355279597115235,0.29236539287601965,-2.715750910666003,-3.7954469477447748,-1.102630321132636
2017-12-26,USO,0.25825675053173736,0.39184231805834197,-2.715750910666003,-3.7954469477447748,0.0
2017-12-27,USO,0.1886607256689,0.28589056001630603,-2.715750910666003,-3.7954469477447748,-0.2510437945608346
2017-12-28,USO,0.1987648015791599,0.3012363496344878,-2.715750910666003,-3.7954469477447748,0.0
2017-12-29,USO,0.2227362396254924,0.33742465830985513,-2.715750910666003,-3.7954469477447748,0.0
2018-01-02,USO,0.2430089786005876,0.3682053165173387,-2.715750910666003,-3.7954469477447748,0.0
2018-01-03,USO,0.43148158013574517,0.6569663406208455,-2.715750910666003,-3.7954469477447748,0.0
2018-01-04,USO,0.3920140901431266,0.5961986010765294,-2.715750910666003,-3.7954469477447748,0.0
2018-01-05,USO,0.3302316536261903,0.5022356044186063,-2.715750910666003,-3.7954469477447748,-0.4850401495348988
2018-01-08,USO,0.36030971050186344,0.547917183263687,-2.715750910666003,-3.7954469477447748,0.0
2018-01-09,USO,0.5557524605033777,0.8500790839146699,-2.6910729703393383,-3.7596693049714607,0.0
2018-01-10,USO,0.681111815620913,1.0426852329062641,-2.6910729703393383,-3.7596693049714607,0.0
2018-01-11,USO,0.5794734975389384,0.8817814218942568,-2.6910729703393383,-3.7596693049714607,0.0
2018-01-12,USO,0.5731971467133542,0.871910210127175,-2.6910729703393383,-3.7596693049714607,0.0
2018-01-16,USO,0.5847493283713836,0.8894747130983957,-2.6910729703393383,-3.7596693049714607,-0.8546981946804255
2018-01-17,USO,0.5839820943991344,0.8883045252435725,-2.6910729703393383,-3.7596693049714607,-0.6993018911280346
2018-01-18,USO,0.678861490083652,1.033982456250107,-2.6910729703393383,-3.7596693049714607,-0.8546981946804255
2018-01-19,USO,0.6619811212820637,1.0088842895319403,-2.6910729703393383,-3.7596693049714607,-1.1654982118421198
2018-01-22,USO,0.6013906203476822,0.9137603057573774,-2.6910729703393383,-3.7596693049714607,-0.6993018911280346
2018-01-23,USO,0.6882668973419103,1.0466053597009575,-2.6910729703393383,-3.7596693049714607,0.0
2018-01-24,USO,0.7481166677396435,1.1409105612080925,-2.6910729703393383,-3.7596693049714607,0.0
2018-01-25,USO,0.7189077055886731,1.0965841565420258,-2.6910729703393383,-3.7596693049714607,-1.2102862646013346
2018-01-26,USO,0.6964324333396917,1.0606343387467896,-2.6910729703393383,-3.7596693049714607,0.0
2018-01-29,USO,0.702695443891501,1.0701931007297463,-2.6910729703393383,-3.7596693049714607,-0.9818739931136689
2018-01-30,USO,0.6789176368687272,1.0335520116421395,-2.6910729703393383,-3.7596693049714607,-2.56797702768522
2018-01-31,USO,0.6898283909226318,1.0503664517665354,-2.6910729703393383,-3.7596693049714607,-1.9637479862273266
2018-02-01,USO,0.7131524180557591,1.0877038576572509,-2.6910729703393383,-3.7596693049714607,0.0
2018-02-02,USO,0.6382425288610694,0.9742525588835845,-2.6910729703393383,-3.7596693049714607,-1.5105726036447331
2018-02-05,USO,0.5395846441632725,0.823518999946945,-2.6910729703393383,-3.7596693049714607,-3.5498438178205416
2018-02-06,USO,0.5750236332208312,0.8775356080316313,-2.6910729703393383,-3.7596693049714607,-4.078549631329964
2018-02-07,USO,0.5347752049975064,0.8141910630417277,-2.6910729703393383,-3.7596693049714607,-6.5709962280883545
2018-02-08,USO,0.42493320746090146,0.6465400253653801,-2.6910729703393383,-3.7596693049714607,-8.685797873190992
2018-02-09,USO,0.3024254845232693,0.45987693855410156,-2.6910729703393383,-3.7596693049714607,-10.42296176961619
2018-02-12,USO,0.2590601201191198,0.3933962750017368,-2.6910729703393383,-3.7596693049714607,-10.196370476835725
2018-02-13,USO,0.3169602848140095,0.4810844215472352,-2.6910729703393383,-3.7596693049714607,-10.347431338689372
2018-02-14,USO,0.4002583048191199,0.6107928830186151,-2.6910729703393383,-3.7596693049714607,-8.00603840080627
2018-02-15,USO,0.4571992577620134,0.6982546785678975,-2.6910729703393383,-3.7596693049714607,-6.873110748817302
2018-02-16,USO,0.455796940418533,0.6960977637523742,-2.6910729703393383,-3.7596693049714607,-6.495465797161537
2018-02-20,USO,0.46625938367519965,0.7118160390185481,-2.6910729703393383,-3.7596693049714607,-6.41993536623472
2018-02-21,USO,0.3799086812643274,0.5798451095902697,-2.6910729703393383,-3.7596693049714607,-7.175225269546259
2018-02-22,USO,0.5417905608127503,0.830194810569771,-2.6910729703393383,-3.7596693049714607,-4.909362762589975
2018-02-23,USO,0.5391566239835274,0.8260292984910574,-2.6910729703393383,-3.7596693049714607,-3.5498438178205416
2018-02-26,USO,0.5925835327460977,0.9073179507473952,-2.6910729703393383,-3.7596693049714607,-2.8700915484141665
2018-02-27,USO,0.5213025997652198,0.7987751131958838,-2.6910729703393383,-3.7596693049714607,-4.456194582985729
2018-02-28,USO,0.436641750083492,0.6685496330875438,-2.6910729703393383,-3.7596693049714607,-6.5709962280883545
2018-03-01,USO,0.44783626724195924,0.6853845740388368,-2.6910729703393383,-3.7596693049714607,-6.722049886963665
2018-03-02,USO,0.5379035589043134,0.8231610686910008,-2.6910729703393383,-3.7596693049714607,-6.5709962280883545
2018-03-05,USO,0.5655918441987473,0.8669162682220306,-2.6910729703393383,-3.7596693049714607,-4.909362762589975
2018-03-06,USO,0.5627309902729101,0.8626528660369417,-2.6910729703393383,-3.7596693049714607,-5.060423624443622
2018-03-07,USO,0.494062751597624,0.7576883822620121,-2.6910729703393383,-3.7596693049714607,-6.722049886963665
2018-03-08,USO,0.6580995483562188,1.0311667351472846,-2.6410069184771237,-3.556414681827788,-8.232629693586746
2018-03-09,USO,0.8179070773479523,1.2873938307395303,-2.6410069184771237,-3.556414681827788,-5.815706324776815
2018-03-12,USO,0.8823186651727626,1.3917244327864546,-2.6410069184771237,-3.556414681827788,-6.5709962280883545
2018-03-13,USO,0.8419955069402001,1.3294049457986645,-2.6410069184771237,-3.556414681827788,-7.552870221202024
2018-03-14,USO,0.892290278635991,1.407197797023619,-2.6410069184771237,-3.556414681827788,-7.250755700473077
2018-03-15,USO,0.8376024764642902,1.3175405240475122,-2.6410069184771237,-3.556414681827788,-6.797580317890484
2018-03-16,USO,0.9140799663217078,1.4404504247361403,-2.6410069184771237,-3.556414681827788,-5.211477283318922
2018-03-19,USO,0.9261562140614947,1.4585921272891598,-2.6410069184771237,-3.556414681827788,-5.211477283318922
2018-03-20,USO,1.0327509279653566,1.6302622483607587,-2.6410069184771237,-3.556414681827788,-3.247729297091595
2018-03-21,USO,1.2109070512840667,1.9226077022926593,-2.6410069184771237,-3.556414681827788,-0.4531681796042464
2018-03-22,USO,1.131922963208206,1.7979901049584486,-2.6410069184771237,-3.556414681827788,-2.1903320760294553
2018-03-23,USO,1.2759127250313018,2.034324177056798,-2.6410069184771237,-3.556414681827788,0.0
2018-03-26,USO,1.2218768922310148,1.9493097531097014,-2.6410069184771237,-3.556414681827788,-0.527106146323375
2018-03-27,USO,1.2011172027945878,1.9167420092332916,-2.6410069184771237,-3.556414681827788,-1.5060226904115348
2018-03-28,USO,1.1447684121633601,1.826547747431688,-2.6410069184771237,-3.556414681827788,-1.807227228493835
2018-03-29,USO,1.0757775436426393,1.7104912256422318,-2.6410069184771237,-3.556414681827788,-1.430719760570287
2018-04-02,USO,0.8842833693749031,1.3986293922011515,-2.677292606493911,-3.556414681827788,-4.066264854752455
2018-04-03,USO,0.8797709879339113,1.3913561803075614,-2.677292606493911,-3.556414681827788,-3.5391515271464336
2018-04-04,USO,0.9181068416199005,1.4502647882456496,-2.677292606493911,-3.556414681827788,-3.463855778587843
2018-04-05,USO,0.8608858371471572,1.357550964592536,-2.677292606493911,-3.556414681827788,-3.3885528487466066
2018-04-06,USO,0.7662386521930851,1.2056362484539676,-2.677292606493911,-3.556414681827788,-5.798189153405053
2018-04-09,USO,0.781292281376831,1.2307689734185299,-2.677292606493911,-3.556414681827788,-3.840356065228734
2018-04-10,USO,0.8871589478075081,1.4122834555905037,-2.677292606493911,-3.556414681827788,-0.22590160824106365
2018-04-11,USO,0.8821020186839242,1.40378295006497,-2.677292606493911,-3.556414681827788,0.0
2018-04-12,USO,0.8920842609842742,1.419846419309715,-2.677292606493911,-3.556414681827788,0.0
2018-04-13,USO,0.9228674873889999,1.4674554500195045,-2.677292606493911,-3.556414681827788,0.0
2018-04-16,USO,0.8639421547355919,1.37528085138591,-2.677292606493911,-3.556414681827788,-1.254613091520007
2018-04-17,USO,0.8985453065622662,1.4288839769109236,-2.677292606493911,-3.556414681827788,-1.0332128513066974
2018-04-18,USO,1.0369008470248322,1.6636560902680146,-2.677292606493911,-3.556414681827788,0.0
2018-04-19,USO,1.170292551690335,1.8971498587180091,-2.6375139864662693,-3.469449385226437,-0.7925047245698535
2018-04-20,USO,1.1954366673850727,1.9363381112590388,-2.6375139864662693,-3.469449385226437,-0.9366002404111229
2018-04-23,USO,1.3332674707829906,2.1628766212772077,-2.6375139864662693,-3.469449385226437,0.0
2018-04-24,USO,1.2880890270120557,2.0881154379743183,-2.6375139864662693,-3.469449385226437,-1.724136277318622
2018-04-25,USO,1.257514830544111,2.037104160217273,-2.6375139864662693,-3.469449385226437,-1.4367802310988553
2018-04-26,USO,1.3123593535065532,2.123483525754598,-2.6375139864662693,-3.469449385226437,-1.0775834605470047
2018-04-27,USO,1.3084258338401515,2.1174970759300655,-2.6375139864662693,-3.469449385226437,-1.3649463578753296
2018-04-30,USO,1.3288673043868668,2.1508033333928864,-2.6375139864662693,-3.469449385226437,-0.862068138659311
2018-05-01,USO,1.3074323821647755,2.115617554679643,-2.6375139864662693,-3.469449385226437,-2.2270144965346406
2018-05-02,USO,1.4231720377586483,2.3056218632222913,-2.6375139864662693,-3.469449385226437,-1.795977001650706
2018-05-03,USO,1.4624398702872559,2.3710174722165136,-2.6375139864662693,-3.469449385226437,-0.7183935411037012
2018-05-04,USO,1.7633656476941062,2.922401815347537,-2.6026551126461204,-3.305964095161562,0.0
2018-05-07,USO,1.6846579812295404,2.7829434873367576,-2.6026551126461204,-3.305964095161562,0.0
2018-05-08,USO,1.6683810787007354,2.757869893648045,-2.6026551126461204,-3.305964095161562,-0.2836876650414544
2018-05-09,USO,1.7980146362715332,2.9791469106442707,-2.6026551126461204,-3.305964095161562,0.0
2018-05-10,USO,1.6964699290746257,2.7912140744127316,-2.6026551126461204,-3.305964095161562,0.0
2018-05-11,USO,1.6150551728524227,2.659366626907635,-2.6026551126461204,-3.305964095161562,-1.110338994492377
2018-05-14,USO,1.6479020506895241,2.7147839128531013,-2.6026551126461204,-3.305964095161562,-0.2081869069317066
2018-05-15,USO,1.5677633711890933,2.573319172629536,-2.6026551126461204,-3.305964095161562,-0.06939784169138763
2018-05-16,USO,1.6103064762085988,2.6404673116183672,-2.6026551126461204,-3.305964095161562,0.0
2018-05-17,USO,1.5865704259870295,2.600630205721914,-2.6026551126461204,-3.305964095161562,0.0
2018-05-18,USO,1.5406997371808355,2.5269918894515335,-2.6026551126461204,-3.305964095161562,-0.41407499579106943
2018-05-21,USO,1.522917397112632,2.4941489045379877,-2.6026551126461204,-3.305964095161562,0.0
2018-05-22,USO,1.4670093615471802,2.405038615738781,-2.6026551126461204,-3.305964095161562,-0.7498272399807271
2018-05-23,USO,1.4136966272285738,2.318056899888849,-2.6026551126461204,-3.305964095161562,-1.0906601675528371
2018-05-24,USO,1.3632481134536627,2.2350258670959593,-2.6026551126461204,-3.305964095161562,-2.590321148361685
2018-05-25,USO,1.417747062570517,2.3520886205346376,-2.6026551126461204,-3.2279405841302364,-6.748464662368736
2018-05-29,USO,1.2689602572355683,2.0979058147583487,-2.6026551126461204,-3.2279405841302364,-7.9072927156054735
2018-05-30,USO,1.3791655903488336,2.288332896723247,-2.6026551126461204,-3.2279405841302364,-5.725972380499799
2018-05-31,USO,1.4133541248614283,2.3528031276760255,-2.5410746649215317,-3.2174830596471833,-7.634627673717265
2018-06-01,USO,1.335372679461285,2.2174482694669835,-2.5410746649215317,-3.2174830596471833,-9.679618738302542
2018-06-04,USO,1.3144740556944834,2.1832368448063235,-2.5410746649215317,-3.2174830596471833,-10.565781749651071
2018-06-05,USO,1.3719557030359448,2.2769496666154785,-2.5410746649215317,-3.2174830596471833,-9.88411589450685
2018-06-06,USO,1.2829723115594902,2.1264463201647765,-2.5410746649215317,-3.2174830596471833,-10.293116707762861
2018-06-07,USO,1.5945595984614025,2.723401902596228,-2.422859802376488,-3.015852580047588,-8.997952883158323
2018-06-08,USO,1.5819603067571462,2.7029317240352673,-2.422859802376488,-3.015852580047588,-9.54328296693474
2018-06-11,USO,1.5836965181363953,2.7060052243764745,-2.422859802376488,-3.015852580047588,-8.929791498321805
2018-06-12,USO,1.5829871611749733,2.70477970845013,-2.422859802376488,-3.015852580047588,-8.657126456433595
2018-06-13,USO,1.5698486791202386,2.6814875952874373,-2.422859802376488,-3.015852580047588,-8.179957757493694
2018-06-14,USO,1.7775532440577118,3.083893238597083,-2.3089847118697038,-2.901264472205093,-7.839124829921584
2018-06-15,USO,1.6301925089835194,2.792151476768465,-2.422859802376488,-2.9867878079536827,-11.042943947743588
2018-06-18,USO,1.6771571712351272,2.879503022925984,-2.422859802376488,-2.9867878079536827,-9.406953696414334
2018-06-19,USO,1.6851801470410666,2.89393966443138,-2.422859802376488,-2.9867878079536827,-10.429445978283269
2018-06-20,USO,1.816490915896005,3.1237425625878625,-2.422859802376488,-2.9867878079536827,-9.475121582098222
2018-06-21,USO,1.9566032812870653,3.3818469176819033,-2.3089847118697038,-2.962400739335171,-9.270617925046531
2018-06-22,USO,2.101966425384715,3.7216858867797056,-2.3089847118697038,-2.962400739335171,-4.43080855589526
2018-06-25,USO,1.9817952093480746,3.505360399459515,-2.3089847118697038,-2.962400739335171,-6.134966692908417
2018-06-26,USO,2.080525118994873,3.7175990003006185,-2.3089847118697038,-2.962400739335171,-2.726650418882104
2018-06-27,USO,2.106425480035321,3.7743173736460043,-2.3089847118697038,-2.962400739335171,-0.1363357713678015
2018-06-28,USO,2.1190565998370556,3.7993102672547203,-2.3089847118697038,-2.962400739335171,0.0
2018-06-29,USO,2.1681627074467826,3.8917359608445095,-2.3089847118697038,-2.962400739335171,0.0
2018-07-02,USO,2.0235221676513198,3.6090597363689936,-2.3089847118697038,-2.962400739335171,-0.664013138668107
2018-07-03,USO,1.9610141851969172,3.496544895549857,-2.3089847118697038,-2.962400739335171,-0.9296171276356291
2018-07-05,USO,2.111189556456914,3.8351121472501095,-2.259619556418171,-2.840661199684574,-1.859234255271247
2018-07-06,USO,2.1337694029020886,3.8790717547561178,-2.259619556418171,-2.840661199684574,-0.664013138668107
2018-07-09,USO,2.2617650255125032,4.1257234255285855,-2.259619556418171,-2.840661199684574,-0.19920774109959405
2018-07-10,USO,2.259074393303008,4.120773243972134,-2.259619556418171,-2.840661199684574,0.0
2018-07-11,USO,1.9332322722175237,3.4016582806899684,-2.3089847118697038,-3.054475711701187,-5.043127343051912
2018-07-12,USO,1.9296756091067202,3.39518027591859,-2.3089847118697038,-3.054475711701187,-4.512271833256976
2018-07-13,USO,1.892892515525894,3.325798110788826,-2.3089847118697038,-3.054475711701187,-3.981416323462039
2018-07-16,USO,1.6671873726717754,2.888476131482546,-2.422859802376488,-3.1543391995817953,-7.498341986224566
2018-07-17,USO,1.7343792320850586,3.0031700443588014,-2.422859802376488,-3.1543391995817953,-7.431983465425985
2018-07-18,USO,1.7391566231543985,3.011982270035955,-2.422859802376488,-3.1543391995817953,-6.43662463833784
2018-07-19,USO,1.685740383493866,2.914490962343277,-2.422859802376488,-3.1543391995817953,-6.2375554042389485
2018-07-20,USO,1.7273113548383394,2.982712501923546,-2.422859802376488,-3.1543391995817953,-6.104844690938638
2018-07-23,USO,1.8399550183468092,3.198158012029471,-2.3089847118697038,-3.1201054728496804,-6.502983159136411
2018-07-24,USO,1.8125715949368872,3.1458602023159634,-2.3089847118697038,-3.1201054728496804,-5.573989181143702
2018-07-25,USO,1.7444936093733112,3.0057152239471763,-2.3089847118697038,-3.1201054728496804,-4.313202599158084
2018-07-26,USO,1.6973986778913193,2.9197720430881913,-2.3089847118697038,-3.1201054728496804,-3.981416323462039
2018-07-27,USO,1.6101524673027763,2.7710432235060014,-2.3089847118697038,-3.1201054728496804,-4.976775150550184
2018-07-30,USO,1.6273563616792384,2.8032320448312382,-2.3089847118697038,-3.1201054728496804,-3.5169193344656735
2018-07-31,USO,1.5024175374272737,2.5849674613359888,-2.3089847118697038,-3.1201054728496804,-5.242202905447646
2018-08-01,USO,1.526642113065034,2.6302702242790876,-2.3089847118697038,-3.1201054728496804,-6.502983159136411
2018-08-02,USO,1.5822861418452139,2.7334495465683157,-2.3089847118697038,-3.1201054728496804,-4.71134739565271
2018-08-03,USO,1.607366402043281,2.7772095239571164,-2.3089847118697038,-3.1201054728496804,-5.308555097949375
2018-08-06,USO,1.5741972599270062,2.717767566511064,-2.3089847118697038,-3.1201054728496804,-5.043127343051912
2018-08-07,USO,1.6016121679469373,2.763192094649429,-2.3089847118697038,-3.1201054728496804,-4.71134739565271
2018-08-08,USO,1.4691393889320596,2.5111276518871675,-2.422859802376488,-3.184629558006649,-7.763769741122029
2018-08-09,USO,1.4264294000387312,2.4378542371288776,-2.422859802376488,-3.184629558006649,-7.896480454422338
2018-08-10,USO,1.5916790692660538,2.731795712945684,-2.3673146606685567,-3.184629558006649,-6.569341679934992
2018-08-13,USO,1.5370403705824147,2.639689222358486,-2.3673146606685567,-3.184629558006649,-7.033838668931358
2018-08-14,USO,1.656122044645718,2.859442441205561,-2.259619556418171,-3.150848087720648,-7.1665557105285105
2018-08-15,USO,1.4814371926528624,2.531120592352598,-2.3673146606685567,-3.2406542612517186,-10.35168876929814
2018-08-16,USO,1.6003429452885969,2.7370143778198526,-2.3673146606685567,-3.2406542612517186,-9.55540550460573
2018-08-17,USO,1.596975618640478,2.731124997651568,-2.3673146606685567,-3.2406542612517186,-9.157267036407957
2018-08-20,USO,1.4818958590954074,2.5072711254886064,-2.3673146606685567,-3.2406542612517186,-8.69276371911475
2018-08-21,USO,1.6246726517659207,2.7606381583978,-2.259619556418171,-3.2141706451413516,-8.228266730118394
2018-08-22,USO,1.7199288913540145,2.9461952634299693,-2.259619556418171,-3.2141706451413516,-5.308555097949375
2018-08-23,USO,1.6737180999283887,2.864700584327943,-2.259619556418171,-3.2141706451413516,-5.308555097949375
2018-08-24,USO,1.7981484194726227,3.080942049591302,-2.259619556418171,-3.2141706451413516,-4.246844078359501
2018-08-27,USO,1.8011827736386745,3.0862551589514813,-2.259619556418171,-3.2141706451413516,-3.7823470893631472
2018-08-28,USO,1.8856900256029785,3.2424073050683346,-2.236305343257512,-3.2141706451413516,-4.246844078359501
2018-08-29,USO,1.9827815898642283,3.411558397040807,-2.236305343257512,-3.2141706451413516,-2.7206360697732745
2018-08-30,USO,2.046542462197067,3.5177037649855056,-2.236305343257512,-3.2141706451413516,-2.1234220391797565
